ID,DemAffl,DemAge,DemCluster,DemClusterGroup,DemGender,DemReg,DemTVReg,PromClass,PromSpend,PromTime
3943628,11,54,19,C,U,South West,S West,Gold,11000,4
3081175,NA,62,5,B,F,Midlands,East,Gold,5500,6
5227500,14,NA,NA,NA,F,South East,London,Tin,0.01,7
5900376,12,59,13,B,F,North,N West,Tin,0.01,9
3126402,5,71,52,F,F,Midlands,Wales & West,Gold,12000,1
3452692,3,74,52,F,NA,Scottish,Border,Silver,2500,3
7315477,10,55,20,C,NA,South East,London,Tin,0.01,16
1236586,17,50,6,B,M,South East,S & S East,Silver,2000,5
3989825,8,NA,7,B,F,South East,S & S East,Silver,50.01,8
7813106,10,39,2,A,F,Midlands,Midlands,Silver,1000,5
499403,7,39,24,C,NA,Midlands,Midlands,Tin,0.01,8
7917158,9,75,51,F,F,South East,London,Silver,1000,11
2620906,10,70,37,E,M,North,N West,Platinum,24741.46,5
7241820,9,69,36,E,NA,South East,London,Gold,14000,14
9791973,5,52,32,D,F,South East,London,Tin,0.01,5
867011,11,70,19,C,F,Midlands,Midlands,Tin,0.01,8
4840463,9,76,9,B,F,South East,London,Gold,6053.35,7
367932,8,49,34,D,NA,South East,London,Tin,0.01,8
7097789,9,NA,3,A,F,Midlands,East,Tin,0.01,5
268777,13,38,52,F,F,Scottish,C Scotland,Tin,0.01,5
9225134,15,39,24,C,F,South East,S & S East,Gold,12000,2
5543303,13,60,35,D,F,Midlands,Midlands,Silver,3000,9
8525422,11,66,52,F,M,Midlands,Midlands,Gold,8000,1
6907420,3,65,12,B,F,Scottish,N Scot,Gold,6000,17
6760765,9,62,33,D,U,South East,S & S East,Silver,3000,10
9998325,34,38,52,F,F,North,N West,Silver,400,9
1726400,9,58,13,B,F,South East,S & S East,Tin,0.01,4
2894877,7,73,13,B,U,South East,S & S East,Tin,0.01,8
4158989,6,36,40,E,F,Scottish,C Scotland,Tin,0.01,5
5516030,7,34,38,E,F,South East,London,Tin,0.01,7
9412658,8,NA,1,A,U,North,N West,Gold,6000,5
2246178,6,62,17,C,U,North,N East,Platinum,20495.65,3
2926466,16,44,24,C,F,South West,S West,Silver,2500,23
5962875,15,55,14,B,F,South East,S & S East,Platinum,51053.35,6
7608122,8,72,4,A,M,Midlands,East,Tin,0.01,9
8887682,7,48,41,E,M,South East,London,Silver,85,3
4430760,11,77,22,C,F,Scottish,C Scotland,Silver,500,11
7192818,7,43,27,D,M,Midlands,Midlands,Tin,0.01,4
7531949,4,NA,24,C,F,South East,London,Tin,0.01,5
5189768,8,41,27,D,M,South East,London,Gold,6000,5
1168660,8,67,31,D,NA,South East,London,Gold,12000,13
5313410,3,71,53,F,F,South East,London,Gold,6053.34,4
3700113,5,59,41,E,F,South East,London,Gold,6000,5
4892845,7,NA,22,C,M,Midlands,Midlands,Gold,10000,3
1651491,10,50,53,F,F,North,N West,Silver,500,4
92745,8,68,19,C,M,North,N West,Silver,1000,8
6715524,4,58,12,B,M,Midlands,Wales & West,Silver,3000,11
6715501,16,50,35,D,F,Midlands,East,Tin,0.01,5
3203697,10,32,2,A,NA,Midlands,East,Tin,0.01,4
2146872,13,50,51,F,U,Scottish,N Scot,Silver,5000,1
6775199,6,64,49,F,M,South East,S & S East,Silver,360,10
7707725,NA,32,54,F,M,Midlands,Wales & West,Tin,0.01,8
7805126,13,51,35,D,NA,Midlands,Midlands,Silver,3000,12
6594480,4,66,8,B,F,Midlands,Midlands,Gold,6000,17
887286,5,73,2,A,M,South East,London,Silver,4842.12,11
9506779,8,68,37,E,M,Midlands,Midlands,Silver,2000,1
4122152,6,66,32,D,F,NA,NA,Gold,6053.35,6
5038802,13,37,49,F,F,Scottish,N Scot,Gold,6053.34,6
8303801,24,46,52,F,F,Midlands,Midlands,Silver,2000,4
1022492,17,49,51,F,F,South West,S West,Tin,0.01,5
827886,9,49,12,B,NA,North,N West,Silver,200,10
1393320,10,39,2,A,F,South East,London,Tin,0.01,5
1951673,8,72,12,B,F,North,Yorkshire,Platinum,24158.67,7
6756093,6,75,42,E,M,Midlands,Wales & West,Gold,6000,1
8791132,6,74,13,B,F,South East,London,Silver,2000,6
6346957,13,77,34,D,M,South East,S & S East,Tin,0.01,5
7424564,19,NA,23,C,F,South East,S & S East,Silver,2500,3
3640328,6,NA,35,D,F,Midlands,East,Silver,3000,2
4343344,6,39,31,D,F,South East,London,Tin,0.01,8
3509869,9,51,33,D,F,Midlands,Midlands,Silver,0.02,8
2917394,8,43,22,C,F,South East,London,Tin,0.01,7
7267652,13,40,52,F,F,North,Yorkshire,Tin,0.01,5
1254881,14,57,41,E,M,North,N West,Silver,1000,5
3944441,9,NA,37,E,F,Midlands,East,Silver,3000,4
2464984,9,31,35,D,M,Scottish,C Scotland,Tin,0.01,4
9656077,11,66,30,D,F,South East,S & S East,Gold,6655.53,14
9077315,8,42,38,E,M,North,Yorkshire,Tin,0.01,4
3950755,9,29,28,D,U,North,N West,Silver,480,5
4114548,12,61,14,B,M,Midlands,East,Gold,11000,9
4815217,6,53,52,F,F,South East,London,Tin,0.01,4
2915615,1,46,32,D,NA,North,N West,Gold,7500,4
3829970,6,51,32,D,F,Midlands,East,Tin,0.01,8
5610774,11,39,38,E,F,Scottish,C Scotland,Tin,0.01,5
8996791,5,50,35,D,U,North,N West,Gold,6000,6
4902887,11,NA,10,B,F,Scottish,C Scotland,Gold,15000,4
3906073,5,NA,12,B,F,South East,S & S East,Tin,0.01,4
2396578,7,55,14,B,F,South East,S & S East,Tin,0.01,9
7577661,8,43,38,E,U,North,N East,Tin,0.01,8
9480743,17,54,10,B,F,South East,London,Tin,0.01,5
9519757,6,70,52,F,M,South East,S & S East,Silver,3463.5,2
5965769,7,41,52,F,F,Midlands,East,Tin,0.01,4
5708761,5,31,34,D,F,North,N West,Tin,0.01,5
3586255,10,62,21,C,NA,South East,London,Silver,5000,5
630146,10,62,21,C,F,South East,London,Silver,1500,9
7442890,14,65,18,C,M,South East,London,Gold,11693.35,11
8703374,5,42,23,C,NA,Scottish,Border,Tin,0.01,7
7882144,13,43,35,D,F,South East,London,Silver,5000,3
3206028,12,66,32,D,F,Scottish,C Scotland,Silver,3000,15
4651189,8,68,38,E,F,South East,London,Silver,50,10
4733655,13,63,4,A,F,South East,London,Gold,6000,4
4089134,11,35,52,F,F,Midlands,Midlands,Tin,0.01,5
7499149,12,NA,45,E,F,North,Yorkshire,Gold,15000,3
6764668,13,76,17,C,U,Midlands,Midlands,Silver,1000.01,9
6709914,10,NA,41,E,F,Midlands,East,Gold,18053.35,12
6456318,12,51,4,A,M,North,N East,Tin,0.01,4
116,6,56,25,C,U,South East,London,Silver,4000,6
822774,9,78,33,D,F,Midlands,Midlands,Silver,2000,8
6407053,4,56,27,D,F,South East,London,Platinum,22158.67,26
2218834,11,62,35,D,F,South East,S & S East,Silver,5000,1
9548441,15,34,16,C,M,Scottish,N Scot,Silver,480,4
4146378,7,62,45,E,F,North,Yorkshire,Gold,8000,8
4222785,11,51,19,C,M,South East,S & S East,Tin,0.01,5
4980157,NA,55,51,F,F,South East,London,Tin,0.01,5
2260409,14,40,2,A,F,South East,S & S East,Tin,0.01,8
8173391,6,53,24,C,F,Midlands,Wales & West,Gold,6000,2
7718993,9,42,27,D,M,South East,London,Silver,0.02,6
5994602,9,36,17,C,NA,South East,S & S East,Silver,1396.83,4
3295245,NA,58,4,A,F,Midlands,Wales & West,Gold,6000,12
7328321,16,43,44,E,F,South East,London,Tin,0.01,4
1724692,9,78,45,E,M,Midlands,Midlands,Gold,6000,8
775077,9,64,48,F,M,South East,London,Silver,3000,8
7763927,8,30,20,C,F,South East,London,Silver,1000,4
2131718,6,49,27,D,NA,South East,London,Tin,0.01,10
3564731,9,33,23,C,F,South West,S West,Tin,0.01,4
36065,7,50,19,C,F,Midlands,East,Gold,12105.32,7
3408546,4,65,7,B,M,South East,London,Silver,5000,2
1665965,7,74,30,D,NA,Midlands,Midlands,Silver,2000,2
6627849,8,75,18,C,F,Midlands,Wales & West,Platinum,29479.27,3
6099345,17,52,NA,NA,M,NA,NA,Silver,3000,9
3749933,4,41,12,B,M,North,Yorkshire,Tin,0.01,7
1936924,9,47,51,F,F,North,N East,Tin,0.01,5
2304795,7,53,28,D,M,North,Yorkshire,Tin,0.01,5
7065077,6,NA,2,A,M,Midlands,Midlands,Platinum,20424.79,9
2971933,10,41,34,D,F,Midlands,Wales & West,Tin,0.01,4
3490565,13,NA,52,F,F,Scottish,Border,Tin,0.01,5
7961464,8,58,2,A,M,Scottish,C Scotland,Gold,6053.35,6
417113,13,45,38,E,F,North,Yorkshire,Tin,0.01,6
533503,6,NA,12,B,F,North,N West,Platinum,24000,4
9115491,7,60,6,B,M,South West,S West,Gold,6000,2
7425204,9,73,51,F,M,Scottish,Border,Platinum,20156.18,0
7459610,11,50,33,D,M,Midlands,Midlands,Tin,0.01,5
4961076,9,67,53,F,F,North,Yorkshire,Silver,5000,4
3863978,10,51,10,B,F,Midlands,Wales & West,Gold,6000,1
4626272,14,51,50,F,F,North,N East,Tin,0.01,8
1021197,21,NA,28,D,NA,Midlands,East,Tin,0.01,9
5936183,5,68,4,A,M,South East,London,Gold,6000,4
6639608,11,55,4,A,U,Midlands,Midlands,Silver,3000,12
626716,8,67,10,B,M,South East,London,Silver,5000,1
5363843,9,48,34,D,U,South East,London,Tin,0.01,7
3381056,4,43,38,E,NA,Midlands,East,Tin,0.01,5
8326357,5,32,20,C,F,South East,London,Silver,250,4
5152366,11,68,10,B,NA,Midlands,East,Platinum,24160.05,7
6282478,7,34,25,C,U,North,N West,Gold,5400,5
7238849,7,66,33,D,U,North,Yorkshire,Gold,6000,2
5303246,4,61,11,B,F,North,Yorkshire,Tin,0.01,7
245188,15,35,4,A,F,Midlands,East,Silver,1500,9
3799238,8,54,51,F,F,Midlands,Midlands,Platinum,24649.14,3
318674,7,75,24,C,F,South East,London,Gold,7000,8
6762541,8,72,8,B,F,Midlands,Midlands,Silver,2400,4
6307436,12,43,53,F,F,Midlands,Midlands,Tin,0.01,5
4364189,9,53,25,C,F,Scottish,C Scotland,Gold,6000,3
6647205,8,64,53,F,F,Midlands,Midlands,Silver,840,9
3675290,9,44,27,D,F,Midlands,Wales & West,Tin,0.01,8
326228,NA,NA,49,F,NA,South East,S & S East,Gold,13000,22
6803133,9,31,53,F,F,Midlands,East,Tin,0.01,8
1774659,6,73,1,A,F,North,N West,Silver,1000,16
2412181,10,52,31,D,F,South East,London,Gold,6053.35,7
3201695,14,NA,52,F,F,NA,NA,Tin,0.01,5
9683162,NA,NA,32,D,F,North,N West,Silver,3000,8
4529837,11,40,8,B,F,Midlands,Midlands,Tin,0.01,5
7128291,4,NA,21,C,NA,South East,London,Silver,1000,5
7013519,9,60,38,E,NA,Midlands,Midlands,Gold,15000,11
7286585,22,39,53,F,M,Midlands,Wales & West,Tin,0.01,5
7223198,10,51,49,F,NA,North,Yorkshire,Gold,6315,4
4534738,6,60,32,D,NA,Midlands,Midlands,Silver,1000,4
1123048,10,NA,19,C,F,Midlands,East,Tin,0.01,5
8651957,10,56,51,F,M,NA,NA,Gold,5992.23,12
6095876,11,74,40,E,M,Midlands,Midlands,Gold,18000,4
6123691,8,76,6,B,NA,South West,S West,Platinum,62000,12
6178957,8,61,33,D,F,Midlands,Midlands,Silver,635,12
3078603,10,54,53,F,NA,North,Yorkshire,Tin,0.01,8
2457897,5,72,8,B,F,South East,S & S East,Gold,6000,3
8696972,10,NA,12,B,F,South East,London,Gold,9000,12
1735113,7,70,51,F,F,Midlands,East,Gold,15000,4
3794215,1,NA,12,B,F,Scottish,C Scotland,Silver,420,4
8386238,10,63,4,A,F,Midlands,Midlands,Tin,0.01,11
6367295,14,48,35,D,F,Midlands,Wales & West,Tin,0.01,5
3556303,14,76,44,E,U,South East,London,Platinum,35000,NA
4108811,8,55,12,B,F,South East,London,Tin,0.01,1
6887199,7,63,37,E,F,South East,London,Gold,6147.6,26
5662498,14,21,2,A,F,South East,London,Silver,3000,3
4530046,NA,29,44,E,NA,South East,London,Tin,0.01,4
1216901,16,49,10,B,F,South East,London,Gold,10000,1
2659267,10,51,51,F,U,Midlands,Wales & West,Silver,420,NA
4375421,9,47,38,E,F,North,Yorkshire,Tin,0.01,8
3530783,12,51,38,E,F,North,Yorkshire,Gold,12000,2
3116561,10,58,8,B,NA,South East,S & S East,Silver,4800,1
2351916,6,78,37,E,NA,South East,London,Gold,6000,2
2317786,10,52,33,D,F,Midlands,Wales & West,Tin,0.01,5
116263,4,47,28,D,F,South East,London,Silver,1000,5
612622,11,NA,NA,NA,F,Midlands,East,Tin,0.01,7
3879943,7,31,53,F,M,South East,London,Tin,0.01,8
1821392,15,51,53,F,M,North,N West,Tin,0.01,5
3663910,4,53,4,A,M,South East,London,Tin,0.01,5
2217748,5,75,9,B,F,South East,London,Silver,2000,5
7015935,11,51,10,B,F,South East,S & S East,Tin,0.01,8
1489620,6,44,27,D,F,South East,London,Silver,3000,3
83296,10,34,47,F,F,Midlands,Midlands,Tin,0.01,4
7226236,NA,57,8,B,F,South East,London,Silver,4023.01,5
8550738,NA,73,53,F,F,North,Yorkshire,Gold,6000,5
8279116,8,NA,4,A,F,South East,S & S East,Gold,6000,2
474079,NA,59,6,B,NA,North,Yorkshire,Silver,1085.91,11
226692,4,46,51,F,M,North,Yorkshire,Tin,0.01,8
3292967,5,66,51,F,M,Midlands,Wales & West,Gold,7070.21,8
211082,9,42,16,C,F,North,Yorkshire,Tin,0.01,5
7170061,10,43,38,E,F,South East,London,Tin,0.01,8
383889,10,51,34,D,F,South East,London,Silver,1100,11
981625,10,35,18,C,F,South East,London,Silver,100.01,8
3279122,8,44,23,C,U,North,N East,Silver,4500,6
8739467,1,66,24,C,M,Midlands,Wales & West,Silver,2000,9
2984556,18,43,52,F,F,Scottish,N Scot,Gold,9000,8
1900894,7,64,55,U,NA,South East,London,Gold,6000,1
6923638,11,56,27,D,M,Midlands,East,Silver,480,0
9789159,9,64,20,C,F,South East,London,Silver,219.91,12
7095006,13,31,22,C,M,Midlands,Midlands,Silver,2400,1
8643068,15,72,23,C,F,Scottish,Border,Gold,9000,17
2261928,13,48,32,D,M,Midlands,Midlands,Tin,0.01,5
1685134,5,61,27,D,F,South East,London,Gold,20000,4
4288156,10,59,NA,NA,M,Midlands,Ulster,Gold,12105.32,7
6923232,8,76,8,B,U,Midlands,Midlands,Gold,15957.97,20
9420788,4,52,46,F,M,South East,S & S East,Platinum,65000,2
3752701,11,73,4,A,F,Midlands,Wales & West,Gold,6025,11
1813019,8,39,51,F,M,North,Yorkshire,Tin,0.01,4
8522889,7,56,7,B,F,South East,London,Gold,12140.78,7
8557750,7,47,18,C,F,North,N West,Tin,0.01,6
8294642,11,57,27,D,M,South East,S & S East,Gold,5017.55,14
7680081,6,66,17,C,M,South East,London,Silver,3450,8
576834,4,NA,50,F,U,South East,S & S East,Tin,0.01,8
3320653,6,58,34,D,F,Midlands,Midlands,Gold,5800.01,8
9093333,7,55,34,D,NA,Midlands,East,Silver,50,10
6593059,13,57,32,D,M,Scottish,C Scotland,Gold,6000,4
8237134,15,69,24,C,NA,Midlands,Midlands,Gold,6000,1
9134440,4,56,38,E,F,South East,S & S East,Tin,0.01,8
6166030,5,49,14,B,M,Midlands,Wales & West,Silver,250,5
7177772,11,32,51,F,F,Midlands,Midlands,Silver,60.12,9
9622707,8,51,18,C,U,Midlands,Midlands,Silver,4000,11
6135625,11,45,48,F,U,South East,S & S East,Tin,0.01,5
5940815,3,65,8,B,F,Midlands,Midlands,Tin,0.01,11
4630080,17,41,52,F,M,Scottish,C Scotland,Silver,1000,9
9879772,9,63,8,B,M,Midlands,Wales & West,Gold,10000,4
1541493,9,54,27,D,NA,North,N West,Tin,0.01,5
9639112,2,75,37,E,F,Scottish,C Scotland,Silver,4085,23
2147250,10,66,5,B,F,South East,S & S East,Gold,15000,6
2848208,8,70,8,B,F,South East,S & S East,Platinum,20562.1,3
2824678,11,48,22,C,F,South East,London,Tin,0.01,8
4983546,8,62,13,B,M,South East,S & S East,Tin,0.01,5
1753306,10,51,31,D,F,South East,London,Silver,600.02,9
1622834,14,43,27,D,NA,South East,London,Silver,100,8
5064392,8,57,37,E,F,North,N West,Tin,0.01,NA
1892005,10,64,27,D,M,Midlands,Wales & West,Silver,50,11
7240282,3,46,52,F,M,South East,London,Gold,6000,1
5867706,10,49,53,F,F,Midlands,Midlands,Silver,0.02,9
2972288,5,62,44,E,U,South East,London,Gold,6000,8
4893909,9,49,12,B,U,North,Yorkshire,Tin,0.01,5
5740222,7,61,8,B,F,Midlands,Wales & West,Silver,2000,4
6186965,5,72,12,B,U,South East,London,Platinum,27000,8
1098571,5,54,32,D,U,North,N West,Silver,3000,3
3484981,12,62,46,F,F,South East,S & S East,Gold,10000,11
5320415,5,50,32,D,F,NA,NA,Silver,3000,1
3547896,6,65,28,D,F,Midlands,East,Gold,10000,4
7437310,12,41,5,B,F,South East,London,Silver,4000,1
6500001,NA,50,52,F,NA,North,N West,Gold,6000,1
1471695,14,43,53,F,U,Scottish,C Scotland,Tin,0.01,5
409119,10,71,51,F,NA,South East,S & S East,Silver,4000,6
3014585,11,62,53,F,NA,North,Yorkshire,Tin,0.01,5
9893099,11,47,21,C,F,South East,London,Gold,7884.25,9
9643388,8,67,27,D,U,South East,London,Gold,12000,2
1591055,8,61,53,F,F,Midlands,Midlands,Silver,3000,1
9569667,11,35,NA,NA,F,Midlands,East,Gold,6200,NA
3733204,6,45,4,A,F,South East,London,Silver,3500,11
1390396,8,71,16,C,F,Midlands,Midlands,Silver,3600,4
4637363,10,48,52,F,F,Midlands,East,Tin,0.01,7
8983018,11,58,38,E,F,South East,S & S East,Tin,0.01,5
8027662,6,59,45,E,M,Midlands,Midlands,Silver,2000,1
1839058,8,61,32,D,F,North,Yorkshire,Gold,6000,2
9141345,14,42,53,F,M,North,N West,Tin,0.01,5
685257,11,44,28,D,F,South East,S & S East,Gold,7500,4
9791595,11,39,54,F,F,Midlands,East,Silver,1000,5
6357851,7,73,NA,NA,NA,Midlands,Wales & West,Gold,12000,8
790685,9,65,21,C,NA,South East,London,Silver,50,11
5254519,11,50,23,C,F,South East,S & S East,Gold,7500,3
5961464,7,64,52,F,M,North,N East,Gold,6000,1
8540276,9,49,5,B,F,South East,S & S East,Tin,0.01,9
5034901,3,53,25,C,U,North,N West,Tin,0.01,8
6871156,10,57,14,B,F,South East,S & S East,Tin,0.01,5
9598005,5,60,4,A,F,North,N West,Gold,20000,4
919726,NA,66,37,E,F,South East,London,Silver,3203.98,10
181344,9,30,28,D,M,South East,S & S East,Tin,0.01,7
2784430,NA,45,14,B,F,South East,London,Tin,0.01,5
3547405,5,44,8,B,M,Midlands,East,Silver,1500,6
2903690,6,NA,53,F,M,Midlands,Midlands,Gold,6000,2
4958218,13,36,54,F,F,Midlands,East,Silver,3500,1
6723354,8,60,NA,NA,M,South West,S West,Tin,0.01,5
477434,7,34,52,F,F,South East,London,Tin,0.01,5
5256483,7,59,52,F,F,Midlands,Wales & West,Gold,6000,1
3855521,9,57,23,C,F,Midlands,East,Silver,25,2
2403219,9,NA,22,C,M,South East,London,Silver,5000,5
5838514,7,58,12,B,F,South East,London,Gold,16000,3
6748433,5,42,17,C,F,Scottish,C Scotland,Gold,13298.93,9
5961196,6,61,28,D,F,North,Yorkshire,Gold,12000,8
1889578,7,63,29,D,F,South East,London,Gold,5936.04,5
5559526,27,38,51,F,F,North,N West,Tin,0.01,4
21654,2,44,34,D,NA,Midlands,Midlands,Silver,600,10
8609888,9,37,14,B,F,NA,NA,Gold,6000,1
5883597,9,49,34,D,F,Midlands,Wales & West,Gold,20000,4
7825545,6,59,27,D,F,North,N West,Gold,12000,2
8814865,14,52,23,C,M,Scottish,N Scot,Silver,1440,5
7988744,9,71,42,E,F,Midlands,Wales & West,Gold,6000,3
5486921,19,37,27,D,F,South East,London,Tin,0.01,6
1263131,9,59,33,D,F,Midlands,Midlands,Gold,7438.32,11
8635901,7,39,49,F,F,South East,S & S East,Gold,9000,8
7740813,7,NA,6,B,F,South West,S West,Silver,4000,10
9083839,9,66,21,C,M,South East,London,Gold,6000,5
4350968,6,49,12,B,M,Midlands,Midlands,Gold,12053.35,7
4627917,7,47,34,D,F,South East,S & S East,Tin,0.01,8
5329473,7,44,19,C,M,North,Yorkshire,Tin,0.01,7
8689232,8,56,27,D,F,South East,London,Silver,1500,11
9674078,11,36,53,F,NA,South East,S & S East,Tin,0.01,4
8822989,9,64,35,D,M,South East,London,Gold,7000,5
650949,7,62,17,C,F,Scottish,C Scotland,Tin,0.01,5
8474926,6,47,4,A,F,Midlands,East,Tin,0.01,8
2196769,7,70,7,B,NA,South East,London,Silver,3000,8
5109830,5,71,16,C,F,Midlands,Wales & West,Silver,3500,18
6296947,NA,42,38,E,F,North,N West,Silver,420,13
7396165,6,38,8,B,F,South East,London,Tin,0.01,4
2086355,14,56,12,B,NA,North,N East,Gold,6000,6
7261447,5,52,8,B,F,North,N West,Tin,0.01,5
6515745,NA,61,37,E,M,North,N West,Silver,3000,5
4799519,6,70,2,A,F,South East,London,Gold,18000,3
3603913,9,62,9,B,F,South East,London,Gold,6000,2
6766570,12,NA,53,F,F,North,N West,Tin,0.01,4
2566995,8,46,25,C,F,North,Yorkshire,Silver,1050.01,11
6337574,6,67,12,B,M,North,N West,Gold,14300,8
2334415,6,44,34,D,M,Midlands,Midlands,Tin,0.01,10
9439476,5,55,12,B,NA,North,N West,Silver,3500,1
2536991,7,61,35,D,F,South East,S & S East,Silver,2021.07,8
7873234,10,41,12,B,M,North,N West,Tin,0.01,5
3725964,5,75,52,F,F,South East,London,Gold,10000,4
1911165,5,32,2,A,F,North,N East,Tin,0.01,4
371338,4,62,9,B,F,South East,London,Gold,12160.99,5
2701809,11,46,17,C,F,Midlands,Midlands,Tin,0.01,4
3791578,9,54,8,B,U,South East,London,Silver,2700,5
8285961,9,62,32,D,F,Midlands,Midlands,Silver,4884.25,8
130251,6,54,19,C,M,South West,S West,Tin,0.01,8
8194670,14,74,51,F,F,Midlands,Wales & West,Gold,10000,4
6497605,10,76,6,B,U,South East,S & S East,Silver,2500,2
373385,9,40,52,F,F,Scottish,Border,Tin,0.01,NA
2730082,9,58,25,C,F,North,N West,Gold,12106.69,7
835013,7,71,7,B,M,South East,London,Silver,50.01,8
8035676,13,46,32,D,M,Midlands,East,Tin,0.01,7
8718098,10,62,12,B,F,North,N West,Silver,3000.01,8
7813499,7,46,33,D,M,Midlands,Wales & West,Silver,300,0
7239026,7,26,19,C,U,South East,S & S East,Silver,1200,1
7320421,9,56,27,D,M,South East,London,Tin,0.01,6
6479314,10,51,28,D,F,South East,London,Silver,1000,5
6991628,10,58,8,B,F,North,Yorkshire,Tin,0.01,10
6653578,15,60,21,C,F,South East,London,Platinum,20194.13,12
6142774,7,NA,17,C,NA,South East,London,Tin,0.01,8
4019679,10,NA,35,D,M,North,N West,Tin,0.01,5
2194779,11,55,40,E,F,South East,London,Tin,0.01,5
2424807,4,79,8,B,F,North,N West,Gold,6000,2
7853756,8,37,NA,NA,F,Midlands,Ulster,Tin,0.01,NA
2257474,12,50,25,C,F,Scottish,C Scotland,Tin,0.01,5
2689596,6,67,NA,NA,U,Midlands,Ulster,Gold,6000,6
3540447,8,35,28,D,F,South East,S & S East,Tin,0.01,5
5598883,10,52,33,D,M,Midlands,East,Platinum,20557.32,3
137022,5,72,47,F,F,North,N East,Silver,0.02,8
8005017,7,NA,5,B,NA,Midlands,Midlands,Gold,6000,5
2534705,8,NA,48,F,U,Scottish,C Scotland,Silver,360,9
7761084,7,59,8,B,NA,South East,London,Gold,18106.7,7
2755680,3,46,18,C,F,South East,London,Tin,0.01,9
2125518,8,60,44,E,M,South East,London,Tin,0.01,8
6707126,6,71,38,E,F,North,Yorkshire,Silver,558.85,21
6482983,14,38,41,E,F,North,Yorkshire,Silver,500,9
4583217,6,33,37,E,F,Scottish,Border,Silver,1000,4
8853314,6,50,44,E,F,Midlands,Wales & West,Tin,0.01,5
3634349,8,31,21,C,F,South East,London,Silver,420,4
5006934,8,61,33,D,F,Midlands,Midlands,Gold,6000,15
2476955,18,51,7,B,F,South East,London,Gold,12105.32,7
874644,6,73,5,B,M,South East,S & S East,Tin,0.01,5
8623383,9,28,48,F,U,Scottish,C Scotland,Tin,0.01,4
5322387,8,60,51,F,M,South East,London,Gold,6000,2
1068741,13,21,52,F,F,South East,London,Silver,1000,1
3277369,5,54,37,E,M,North,N West,Tin,0.01,4
4378310,20,53,38,E,M,North,Yorkshire,Gold,12053.35,5
336417,8,56,10,B,F,South East,London,Gold,6000,4
1455231,8,36,53,F,F,South East,S & S East,Tin,0.01,8
2452311,9,72,35,D,M,South East,London,Platinum,20498.42,3
5874514,8,52,14,B,M,South East,S & S East,Silver,1260,7
9547797,NA,56,21,C,M,South East,London,Silver,139.8,6
5724074,5,71,8,B,M,North,N West,Gold,9053.35,11
882658,10,62,47,F,NA,North,N West,Tin,0.01,9
8254730,7,60,28,D,NA,North,N West,Gold,6000.01,5
5926089,10,65,12,B,F,Midlands,Midlands,Gold,6053.35,6
1163949,NA,40,50,F,F,Midlands,East,Tin,0.01,9
7836659,11,38,52,F,NA,South East,London,Silver,250,8
9882501,11,67,4,A,F,North,N West,Tin,0.01,5
6351243,7,41,16,C,F,North,N West,Silver,2500,3
29933,NA,64,35,D,F,North,N East,Silver,1000,9
349018,5,42,45,E,M,Midlands,Wales & West,Gold,6000,1
1316326,8,39,38,E,F,North,N East,Tin,0.01,4
446375,14,48,52,F,F,Midlands,Midlands,Silver,1300,11
9699195,18,52,14,B,U,North,Yorkshire,Silver,2500,3
6440471,3,73,14,B,U,South East,London,Platinum,20566.07,3
6951630,8,31,38,E,F,South East,London,Silver,1300,1
3786086,9,58,34,D,F,Midlands,Midlands,Tin,0.01,7
9752234,12,73,53,F,U,North,Yorkshire,Silver,3000,8
5564384,10,40,38,E,U,South West,S West,Tin,0.01,9
8632602,8,52,21,C,F,South East,London,Tin,0.01,8
114378,10,65,40,E,M,South East,London,Gold,12107.64,6
5197575,7,NA,22,C,M,Midlands,Wales & West,Gold,6000,5
8817291,8,30,38,E,U,South East,London,Silver,2841.43,NA
